user_id,region,is_premium,smart_shuffle_enabled,session_length,skips,timestamp
58190,Asia,False,False,38.262314899624684,1,2025-04-05 01:00:00
15258,Europe,False,False,27.035845563452447,2,2025-04-05 02:00:00
97538,Latin America,False,False,15.38006220173122,3,2025-04-05 03:00:00
49504,Europe,True,True,49.86224823447537,1,2025-04-05 04:00:00
43159,Europe,False,True,44.76378911432586,3,2025-04-05 05:00:00
23986,North America,False,False,26.80509929427331,1,2025-04-05 06:00:00
71858,Africa,False,False,35.42873348103671,5,2025-04-05 07:00:00
22666,Latin America,False,False,30.74861306250029,1,2025-04-05 08:00:00
48660,Europe,False,True,50.95104594400561,1,2025-04-05 09:00:00
13561,North America,True,True,13.01350567228863,5,2025-04-05 10:00:00
36854,Asia,True,False,26.028090334865674,0,2025-04-05 11:00:00
74505,Latin America,False,True,52.699799775888295,1,2025-04-05 12:00:00
62251,Europe,False,False,35.631984034673124,2,2025-04-05 13:00:00
32662,Africa,False,True,51.3997419315235,4,2025-04-05 14:00:00
18392,North America,True,False,17.781929068365358,2,2025-04-05 15:00:00
40535,Europe,True,False,40.721967159384874,4,2025-04-05 16:00:00
88603,Africa,True,False,40.12224423453833,5,2025-04-05 17:00:00
62256,Europe,False,True,17.018180521694106,1,2025-04-05 18:00:00
99135,Latin America,True,False,27.04497710466916,3,2025-04-05 19:00:00
45222,Latin America,True,False,28.934708948059168,4,2025-04-05 20:00:00
87373,Latin America,True,True,17.880488516383377,3,2025-04-05 21:00:00
89575,North America,True,False,27.25397673479561,2,2025-04-05 22:00:00
94651,Latin America,False,False,38.73183140778606,4,2025-04-05 23:00:00
73335,Africa,False,False,26.0907694047526,4,2025-04-06 00:00:00
20965,Europe,False,False,32.42133155674026,2,2025-04-06 01:00:00
34538,Asia,True,True,38.90583672698738,3,2025-04-06 02:00:00
80592,Africa,False,True,36.79707264151042,0,2025-04-06 03:00:00
18110,Africa,True,True,27.752117617186137,6,2025-04-06 04:00:00
89309,Latin America,False,False,36.58813974883898,0,2025-04-06 05:00:00
37266,North America,True,False,14.129662384740085,0,2025-04-06 06:00:00
62992,Europe,True,False,30.085881385081827,1,2025-04-06 07:00:00
92948,North America,False,True,48.69272192316484,1,2025-04-06 08:00:00
16910,Europe,False,True,31.454794988059433,0,2025-04-06 09:00:00
10206,Europe,True,False,22.726787784977226,1,2025-04-06 10:00:00
97054,North America,False,True,43.39115046680226,4,2025-04-06 11:00:00
97897,Africa,True,True,38.986769019388376,0,2025-04-06 12:00:00
33419,Europe,True,False,37.45447282056932,6,2025-04-06 13:00:00
60636,North America,True,True,32.81624090593433,2,2025-04-06 14:00:00
60015,Europe,True,True,11.157130172096265,2,2025-04-06 15:00:00
64268,Asia,True,True,44.66308535247464,0,2025-04-06 16:00:00
97939,Africa,True,True,55.59837926665595,6,2025-04-06 17:00:00
28141,Latin America,True,False,42.840410068362864,4,2025-04-06 18:00:00
90356,Europe,False,True,9.547649424638479,0,2025-04-06 19:00:00
81910,Asia,True,True,39.41738321725026,1,2025-04-06 20:00:00
66044,Latin America,False,True,28.733056118028475,7,2025-04-06 21:00:00
77214,Latin America,True,False,19.15756246388291,3,2025-04-06 22:00:00
43827,Europe,False,True,33.25274202996788,2,2025-04-06 23:00:00
65820,North America,True,False,28.510527051002793,3,2025-04-07 00:00:00
72623,Europe,True,True,35.897702989368604,4,2025-04-07 01:00:00
91734,Asia,True,True,35.30344158452486,0,2025-04-07 02:00:00
85450,Latin America,True,True,22.929876719444355,4,2025-04-07 03:00:00
32299,Europe,True,False,24.23398223257029,1,2025-04-07 04:00:00
53585,North America,False,False,22.62041443674984,5,2025-04-07 05:00:00
74044,Europe,False,True,16.483292902947884,0,2025-04-07 06:00:00
52557,Africa,False,False,16.283553560461165,1,2025-04-07 07:00:00
59080,North America,False,False,27.889313301148057,0,2025-04-07 08:00:00
12693,Asia,True,True,51.88263767873612,0,2025-04-07 09:00:00
79163,Latin America,True,False,24.644429203012052,1,2025-04-07 10:00:00
35939,Europe,True,True,25.706815878881482,2,2025-04-07 11:00:00
58925,North America,True,False,18.18713193327174,0,2025-04-07 12:00:00
52941,Africa,True,False,30.305364949953507,3,2025-04-07 13:00:00
31834,North America,True,False,41.79259334610126,6,2025-04-07 14:00:00
28047,Africa,True,False,50.026827664085914,2,2025-04-07 15:00:00
36105,Asia,True,True,40.687661931494475,0,2025-04-07 16:00:00
85766,Latin America,False,False,31.399937426364346,2,2025-04-07 17:00:00
25707,Asia,False,True,32.81295641600308,0,2025-04-07 18:00:00
31976,Europe,True,True,27.332532851511125,4,2025-04-07 19:00:00
54262,North America,False,False,36.29175091050703,4,2025-04-07 20:00:00
33776,Africa,False,False,26.851246679369204,1,2025-04-07 21:00:00
40080,Africa,True,False,28.37717552832586,2,2025-04-07 22:00:00
76842,North America,True,True,34.931290170493696,4,2025-04-07 23:00:00
71373,North America,True,False,24.09171889092524,2,2025-04-08 00:00:00
16776,Europe,False,False,29.250207409224487,3,2025-04-08 01:00:00
65016,Asia,False,True,14.006545730420001,1,2025-04-08 02:00:00
19474,Africa,True,True,34.66475094075009,0,2025-04-08 03:00:00
68053,Europe,True,True,55.62843588358372,5,2025-04-08 04:00:00
31959,Asia,True,True,31.029436062586285,3,2025-04-08 05:00:00
15530,Europe,True,False,33.7383714500167,3,2025-04-08 06:00:00
13748,Africa,True,False,38.51576320246185,2,2025-04-08 07:00:00
23545,North America,False,False,42.802152727174615,5,2025-04-08 08:00:00
76199,North America,False,False,27.356785112598207,2,2025-04-08 09:00:00
44766,Asia,False,True,21.005225968535335,1,2025-04-08 10:00:00
83530,Latin America,False,False,32.672319508487625,2,2025-04-08 11:00:00
71087,Asia,False,True,38.091643191942765,0,2025-04-08 12:00:00
78840,Latin America,True,False,26.54333625323997,3,2025-04-08 13:00:00
64384,Europe,False,True,34.31214371618255,5,2025-04-08 14:00:00
61005,Europe,True,False,31.436804450177313,2,2025-04-08 15:00:00
56576,Africa,False,True,38.57495515777633,2,2025-04-08 16:00:00
49353,Latin America,True,True,41.5634229316954,3,2025-04-08 17:00:00
72003,Africa,False,False,27.823143404988713,5,2025-04-08 18:00:00
93211,North America,True,True,43.13926675377479,2,2025-04-08 19:00:00
62733,Latin America,True,False,27.14969151725138,2,2025-04-08 20:00:00
75318,Asia,True,True,40.24656965630483,2,2025-04-08 21:00:00
99474,North America,True,False,23.725571645234993,2,2025-04-08 22:00:00
33664,North America,False,True,31.730608800875043,0,2025-04-08 23:00:00
77172,Asia,False,True,14.5662392522853,2,2025-04-09 00:00:00
95616,North America,True,True,33.94465728974813,3,2025-04-09 01:00:00
36736,Latin America,True,True,40.580770129751016,5,2025-04-09 02:00:00
10854,Africa,True,True,25.02913515383675,3,2025-04-09 03:00:00
48623,North America,True,True,28.217693250585736,3,2025-04-09 04:00:00
17392,Latin America,True,True,9.442926675320972,4,2025-04-09 05:00:00
65680,Europe,False,True,20.728297286878544,4,2025-04-09 06:00:00
56717,Latin America,True,False,18.93525443886098,1,2025-04-09 07:00:00
97092,Africa,True,False,31.017510507716388,2,2025-04-09 08:00:00
60859,Latin America,True,True,38.749766890655266,0,2025-04-09 09:00:00
36309,Asia,True,False,29.43944434059803,5,2025-04-09 10:00:00
97455,Africa,True,False,26.174066171126217,0,2025-04-09 11:00:00
73734,Europe,False,True,30.41179843868501,4,2025-04-09 12:00:00
80467,Asia,True,False,37.160457490404944,4,2025-04-09 13:00:00
62662,Latin America,True,True,35.05354607222784,2,2025-04-09 14:00:00
22688,Africa,True,False,26.660544036946376,3,2025-04-09 15:00:00
35342,Europe,True,True,46.363860967207536,3,2025-04-09 16:00:00
47157,Asia,True,False,49.49975040996101,1,2025-04-09 17:00:00
77863,Europe,False,False,17.542575497663297,1,2025-04-09 18:00:00
62083,Latin America,False,True,42.641747273999584,0,2025-04-09 19:00:00
75733,Europe,True,True,66.38846531607085,3,2025-04-09 20:00:00
99045,North America,True,False,32.80205541050194,3,2025-04-09 21:00:00
44698,Asia,True,True,37.37873997555387,2,2025-04-09 22:00:00
90623,Europe,True,False,29.442660601063864,4,2025-04-09 23:00:00
32671,Latin America,False,False,34.90181517490741,5,2025-04-10 00:00:00
35184,Latin America,False,False,37.54899166549883,2,2025-04-10 01:00:00
52107,Europe,True,False,17.552331258308172,2,2025-04-10 02:00:00
96202,Latin America,True,False,29.735163717111714,3,2025-04-10 03:00:00
61663,Africa,True,False,7.305021355025904,2,2025-04-10 04:00:00
25708,Africa,False,True,31.10908621203034,2,2025-04-10 05:00:00
59811,Africa,False,True,20.06546709097802,4,2025-04-10 06:00:00
12811,North America,True,True,37.34556717758585,4,2025-04-10 07:00:00
66250,Europe,True,False,13.436194728589744,4,2025-04-10 08:00:00
82082,North America,False,False,24.876826895409053,5,2025-04-10 09:00:00
44754,Latin America,True,True,42.93230139635513,1,2025-04-10 10:00:00
21411,North America,True,False,23.236668485557498,5,2025-04-10 11:00:00
12911,Latin America,True,True,16.6486667630773,1,2025-04-10 12:00:00
77270,Latin America,False,True,44.14677895865353,2,2025-04-10 13:00:00
93763,Asia,True,False,24.13471006907364,3,2025-04-10 14:00:00
18680,Africa,True,True,34.53147767450754,2,2025-04-10 15:00:00
94896,Latin America,False,False,22.701304135374077,3,2025-04-10 16:00:00
93879,Asia,True,True,60.21588776356727,2,2025-04-10 17:00:00
81295,Africa,True,False,14.419272641464866,5,2025-04-10 18:00:00
98614,Latin America,True,False,58.33495611894273,3,2025-04-10 19:00:00
21111,Latin America,True,True,32.23117408316538,2,2025-04-10 20:00:00
47504,North America,False,False,31.834465762181352,3,2025-04-10 21:00:00
11802,North America,True,False,24.25203582395516,6,2025-04-10 22:00:00
18155,Africa,True,True,27.57389192630003,8,2025-04-10 23:00:00
83656,Latin America,True,True,27.847533121915436,0,2025-04-11 00:00:00
49384,Europe,False,False,36.012579620436355,0,2025-04-11 01:00:00
57254,North America,False,True,24.453280262684856,5,2025-04-11 02:00:00
31918,Africa,True,True,42.30021063506916,3,2025-04-11 03:00:00
95981,Latin America,True,True,12.004397913395755,0,2025-04-11 04:00:00
70713,Latin America,False,True,38.24165510281624,3,2025-04-11 05:00:00
40306,Europe,True,False,38.49142605932191,2,2025-04-11 06:00:00
26646,Africa,False,True,19.396275167584015,3,2025-04-11 07:00:00
56843,Latin America,False,True,43.4367632665703,1,2025-04-11 08:00:00
26371,North America,False,True,38.620563504355005,3,2025-04-11 09:00:00
87371,Europe,True,True,51.06386346181043,0,2025-04-11 10:00:00
12049,Africa,True,False,21.4479361768891,1,2025-04-11 11:00:00
41616,Europe,False,True,61.825090928507045,3,2025-04-11 12:00:00
30932,North America,True,False,6.092178456747625,1,2025-04-11 13:00:00
39855,Africa,True,True,32.42522389619387,0,2025-04-11 14:00:00
71434,Europe,False,True,18.849220956497,0,2025-04-11 15:00:00
82694,Asia,False,False,48.51054176849766,4,2025-04-11 16:00:00
53016,North America,True,True,32.54527772554088,1,2025-04-11 17:00:00
17400,North America,True,False,28.283149226307174,4,2025-04-11 18:00:00
52642,North America,True,False,34.43238098085213,7,2025-04-11 19:00:00
25151,Asia,False,True,35.30937838539903,3,2025-04-11 20:00:00
61407,Asia,False,True,28.714754735047908,0,2025-04-11 21:00:00
76690,Latin America,True,False,17.43352749370952,3,2025-04-11 22:00:00
14499,Europe,True,True,38.67704387978711,3,2025-04-11 23:00:00
16295,Latin America,False,True,40.26079121722504,0,2025-04-12 00:00:00
69040,Europe,True,True,39.98756606972899,4,2025-04-12 01:00:00
22183,Asia,True,True,52.106087296748036,1,2025-04-12 02:00:00
39299,Asia,False,False,8.26231095586008,4,2025-04-12 03:00:00
22874,Latin America,True,True,33.81407919241983,3,2025-04-12 04:00:00
42711,Africa,False,True,48.39105260642464,1,2025-04-12 05:00:00
15539,Latin America,True,False,28.754775755611355,0,2025-04-12 06:00:00
63351,Europe,True,True,11.914390290848928,5,2025-04-12 07:00:00
71267,Latin America,False,True,20.80330343125548,3,2025-04-12 08:00:00
58354,North America,True,False,33.28569849677319,5,2025-04-12 09:00:00
12557,Europe,False,True,38.44501014228507,0,2025-04-12 10:00:00
48360,Europe,True,False,36.72519698341021,4,2025-04-12 11:00:00
92018,Africa,True,False,22.189910564518158,4,2025-04-12 12:00:00
12200,Asia,True,True,36.93721131014843,1,2025-04-12 13:00:00
78497,Europe,True,False,20.541366921036754,1,2025-04-12 14:00:00
56975,Asia,True,True,39.36055285688517,4,2025-04-12 15:00:00
31357,Latin America,True,True,36.19823884116949,5,2025-04-12 16:00:00
87505,North America,True,False,21.791399798370957,5,2025-04-12 17:00:00
12869,Africa,True,False,45.58183630762687,2,2025-04-12 18:00:00
71135,Asia,False,True,17.313084123471842,4,2025-04-12 19:00:00
60108,Europe,False,False,28.583790169894726,3,2025-04-12 20:00:00
48467,Asia,False,False,21.570944356756897,4,2025-04-12 21:00:00
33328,Europe,True,False,48.34202035856274,4,2025-04-12 22:00:00
96831,Asia,True,False,35.98398007620419,2,2025-04-12 23:00:00
13987,Europe,False,True,28.969933790389028,9,2025-04-13 00:00:00
68871,Latin America,True,True,34.83294322584467,3,2025-04-13 01:00:00
32399,Europe,True,False,48.612573739805285,3,2025-04-13 02:00:00
56214,Europe,False,True,24.39798352960694,0,2025-04-13 03:00:00
96416,North America,False,False,12.355518277694415,2,2025-04-13 04:00:00
80271,Europe,True,True,38.71538258793247,2,2025-04-13 05:00:00
54064,North America,True,True,37.99548299314621,0,2025-04-13 06:00:00
80091,Africa,False,True,42.514313101622804,4,2025-04-13 07:00:00
50818,North America,True,False,36.72625760871952,4,2025-04-13 08:00:00
55525,Latin America,False,True,51.397926624146535,2,2025-04-13 09:00:00
29830,North America,False,False,12.818625096239643,3,2025-04-13 10:00:00
27429,Africa,False,True,23.19263891986542,2,2025-04-13 11:00:00
16893,Latin America,True,True,43.83767990429547,1,2025-04-13 12:00:00
89909,Asia,True,True,22.069731020363385,2,2025-04-13 13:00:00
57333,Asia,False,False,15.434120267406364,4,2025-04-13 14:00:00
13436,North America,False,True,50.999635316202536,4,2025-04-13 15:00:00
84290,North America,False,True,16.217667554383198,1,2025-04-13 16:00:00
86213,Africa,True,True,29.145954568493167,1,2025-04-13 17:00:00
15895,Africa,True,True,35.596972063471284,4,2025-04-13 18:00:00
29738,Europe,False,False,43.09136641963278,3,2025-04-13 19:00:00
40746,Africa,False,False,11.311969417175295,4,2025-04-13 20:00:00
59377,Europe,False,True,36.34303214333156,0,2025-04-13 21:00:00
58404,Latin America,False,False,21.096229417399222,2,2025-04-13 22:00:00
64045,North America,True,False,36.276112125924506,5,2025-04-13 23:00:00
49790,Latin America,False,True,25.33613205024435,0,2025-04-14 00:00:00
15600,Africa,False,False,45.72306256185777,4,2025-04-14 01:00:00
50764,Latin America,True,False,20.99029981573745,3,2025-04-14 02:00:00
84543,Latin America,False,True,11.61678154772225,1,2025-04-14 03:00:00
55714,Latin America,True,True,27.944825623684174,4,2025-04-14 04:00:00
66835,Africa,True,False,27.38699889431105,4,2025-04-14 05:00:00
83744,Latin America,False,False,40.82353873162309,3,2025-04-14 06:00:00
66491,Europe,True,True,21.64473373442582,0,2025-04-14 07:00:00
28589,Africa,True,True,22.995386192369455,1,2025-04-14 08:00:00
53484,Latin America,True,True,44.820069696564985,5,2025-04-14 09:00:00
92989,Africa,True,False,16.247748820377943,1,2025-04-14 10:00:00
46212,Asia,True,False,28.210165586083093,5,2025-04-14 11:00:00
53525,Europe,True,False,28.41348816530988,2,2025-04-14 12:00:00
57202,Latin America,False,True,36.72731345233325,2,2025-04-14 13:00:00
42635,Asia,True,False,22.501517896173997,2,2025-04-14 14:00:00
73208,Asia,True,False,20.730056133254372,3,2025-04-14 15:00:00
43828,Africa,True,True,37.92727498021376,4,2025-04-14 16:00:00
28711,Asia,False,True,30.510896337816064,5,2025-04-14 17:00:00
13420,Europe,True,False,16.400308098808253,2,2025-04-14 18:00:00
10301,Europe,False,False,42.27799987851685,3,2025-04-14 19:00:00
55236,North America,False,True,41.49957562165442,0,2025-04-14 20:00:00
76235,Europe,False,False,47.6750239576534,4,2025-04-14 21:00:00
64240,Asia,True,True,47.80097834719375,2,2025-04-14 22:00:00
75726,Europe,False,False,17.31856348368502,8,2025-04-14 23:00:00
20492,Africa,True,False,30.963692400599957,5,2025-04-15 00:00:00
16102,North America,False,False,19.84371745281754,4,2025-04-15 01:00:00
60336,Asia,False,False,13.483904032817161,3,2025-04-15 02:00:00
95314,North America,True,False,25.528006069300165,3,2025-04-15 03:00:00
36641,Asia,True,True,43.82140248715021,1,2025-04-15 04:00:00
44584,Africa,True,False,32.74912710787507,1,2025-04-15 05:00:00
42745,North America,False,True,20.921125493635994,2,2025-04-15 06:00:00
33093,Latin America,True,True,27.51233271731934,3,2025-04-15 07:00:00
76105,Asia,True,True,31.95220054240106,0,2025-04-15 08:00:00
61885,Latin America,True,True,21.912701757616553,1,2025-04-15 09:00:00
46631,North America,False,False,37.13172365248612,4,2025-04-15 10:00:00
82991,Latin America,False,True,31.668581157728973,0,2025-04-15 11:00:00
14014,Latin America,False,False,16.094051390679425,3,2025-04-15 12:00:00
21093,North America,False,False,15.528264062589322,2,2025-04-15 13:00:00
28070,Africa,True,True,49.845202049505026,0,2025-04-15 14:00:00
45777,Latin America,True,False,26.19186967854281,4,2025-04-15 15:00:00
66958,Latin America,False,True,44.41679576820433,2,2025-04-15 16:00:00
92074,Africa,True,True,48.6146167308806,2,2025-04-15 17:00:00
20729,Latin America,True,False,40.224482728559245,4,2025-04-15 18:00:00
55017,Latin America,True,True,28.98322009177825,0,2025-04-15 19:00:00
76320,Latin America,True,True,9.894028960968837,3,2025-04-15 20:00:00
37751,Europe,True,False,33.12996304534828,0,2025-04-15 21:00:00
88069,Africa,False,False,50.91576369778548,4,2025-04-15 22:00:00
64748,Latin America,True,True,36.49227380316201,0,2025-04-15 23:00:00
15801,Africa,True,False,10.10184481200853,3,2025-04-16 00:00:00
29190,Asia,True,False,23.251215035698824,0,2025-04-16 01:00:00
59689,Asia,False,False,28.16266725233195,0,2025-04-16 02:00:00
60993,Latin America,True,True,24.92165516017456,3,2025-04-16 03:00:00
39592,Africa,False,False,5.0,2,2025-04-16 04:00:00
20647,Africa,False,False,29.021492297848752,3,2025-04-16 05:00:00
18716,Africa,True,False,22.151237536423736,2,2025-04-16 06:00:00
98891,Europe,False,False,47.726916608999154,6,2025-04-16 07:00:00
97545,Asia,False,True,35.1777043651399,1,2025-04-16 08:00:00
99912,Africa,False,True,39.42915735594771,3,2025-04-16 09:00:00
80316,Africa,False,True,33.17101272547001,2,2025-04-16 10:00:00
12368,Europe,True,True,34.108025561087075,6,2025-04-16 11:00:00
87575,Europe,True,False,13.477007116378566,3,2025-04-16 12:00:00
16655,Africa,True,True,22.822411074583865,0,2025-04-16 13:00:00
80031,North America,True,False,40.88614701319352,0,2025-04-16 14:00:00
86429,Africa,False,False,32.094619697301965,7,2025-04-16 15:00:00
97922,Africa,True,True,33.07069860404168,5,2025-04-16 16:00:00
65766,Europe,False,True,36.20538255880446,2,2025-04-16 17:00:00
23403,Europe,False,False,35.058619098405934,6,2025-04-16 18:00:00
42097,Africa,False,False,49.908946329442074,6,2025-04-16 19:00:00
88657,Africa,False,True,39.86538083374589,1,2025-04-16 20:00:00
20966,Africa,True,True,23.68893579369253,3,2025-04-16 21:00:00
62921,Europe,True,False,28.843035170843322,2,2025-04-16 22:00:00
59726,Africa,True,False,36.07565627121377,1,2025-04-16 23:00:00
60300,Africa,True,True,43.4115729015027,1,2025-04-17 00:00:00
32677,Latin America,True,False,13.849681278721206,7,2025-04-17 01:00:00
65609,North America,True,True,39.01658577631267,0,2025-04-17 02:00:00
66661,Asia,False,True,28.997883893313073,1,2025-04-17 03:00:00
41024,North America,True,True,31.568945637013492,0,2025-04-17 04:00:00
80313,Latin America,True,True,44.4621003411537,3,2025-04-17 05:00:00
63006,Asia,False,True,44.63621237376266,5,2025-04-17 06:00:00
25338,Africa,True,True,24.785480233736678,0,2025-04-17 07:00:00
78027,Latin America,True,True,32.37791870662287,1,2025-04-17 08:00:00
90135,Africa,False,True,27.816841928741777,2,2025-04-17 09:00:00
29508,Europe,False,True,66.36630736199803,2,2025-04-17 10:00:00
13051,Latin America,False,False,32.78358166445363,3,2025-04-17 11:00:00
58747,Europe,True,True,25.838228049424327,2,2025-04-17 12:00:00
97142,Latin America,False,True,49.91248457577537,5,2025-04-17 13:00:00
97235,Latin America,False,False,43.574613656832994,4,2025-04-17 14:00:00
64021,Europe,True,False,47.91670710523534,2,2025-04-17 15:00:00
76412,Asia,False,True,56.95165071007822,7,2025-04-17 16:00:00
68335,North America,False,False,37.07714882866129,3,2025-04-17 17:00:00
66179,Africa,True,False,26.50148256221872,3,2025-04-17 18:00:00
42093,Latin America,True,False,27.973832323956806,0,2025-04-17 19:00:00
79678,Africa,False,True,30.354633111607207,4,2025-04-17 20:00:00
90738,Europe,False,False,25.962446328209737,3,2025-04-17 21:00:00
49734,Africa,True,True,46.22545165293334,0,2025-04-17 22:00:00
82615,Europe,False,False,30.00720906935976,6,2025-04-17 23:00:00
83523,Africa,True,False,39.71421864816206,3,2025-04-18 00:00:00
